filename,face_w,face_h,score,sharpness,recommended_det_set,hint
H230231.JPG,-,-,-,174.24,bad,no face detected
H180043.JPG,-,-,-,54.02,bad,no face detected
H220231.JPG,-,-,-,159.5,bad,no face detected
H160080.JPG,-,-,-,266.47,bad,no face detected
H160101.JPG,-,-,-,178.62,bad,no face detected
H230014_01_01.JPG,678,830,0.804,42.48,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H220023.JPG,-,-,-,185.8,bad,no face detected
H230224_2.jpg,-,-,-,64.52,bad,no face detected
H210039.JPG,-,-,-,35.48,bad,no face detected
H200043.JPG,-,-,-,65.54,bad,no face detected
Nergz.png,-,-,-,136.54,bad,no face detected
H190079.JPG,-,-,-,213.71,bad,no face detected
H250052.JPG,-,-,-,199.99,bad,no face detected
H180026_01_01.JPG,681,842,0.782,17.96,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H230015.JPG,-,-,-,118.47,bad,no face detected
H210021_01_01.JPG,701,936,0.631,23.99,2048x2048,low score; try frontal face & better lighting; non-frontal or tilted face; image blurry; stabilize camera
H220209_01_01.JPG,647,775,0.811,58.3,2048x2048,acceptable score; frontal & higher res helps; slightly soft image; avoid motion blur
BISK264.png,-,-,-,15.27,bad,no face detected
H190075.JPG,-,-,-,64.5,bad,no face detected
H210038.JPG,-,-,-,72.54,bad,no face detected
H250074_01_01.JPG,-,-,-,19.57,bad,no face detected
H130471_01_01.JPG,-,-,-,49.11,bad,no face detected
H220197.JPG,-,-,-,77.46,bad,no face detected
H210182_01_01.JPG,-,-,-,18.9,bad,no face detected
H220041.JPG,-,-,-,175.3,bad,no face detected
H220215.JPG,-,-,-,73.36,bad,no face detected
H250013000001_01_01.JPG,-,-,-,86.0,bad,no face detected
BISK401.png,-,-,-,53.11,bad,no face detected
H210007_01_01.JPG,693,882,0.736,23.23,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H220124_01_01.JPG,-,-,-,61.98,bad,no face detected
H250036.JPG,-,-,-,163.37,bad,no face detected
H250104.jpg,-,-,-,56.33,bad,no face detected
H18004500000_01_01.JPG,-,-,-,26.72,bad,no face detected
H140209.JPG,-,-,-,152.37,bad,no face detected
H220196_01_01.JPG,718,910,0.649,28.82,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H250026_01_01.JPG,555,737,0.814,20.65,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H230175_01_01.JPG,-,-,-,41.17,bad,no face detected
H160101_01_01.JPG,720,912,0.588,53.91,2048x2048,very low detection score; improve lighting; slightly soft image; avoid motion blur
H190071.JPG,-,-,-,730.99,bad,no face detected
H180077_01_01.JPG,-,-,-,7.59,bad,no face detected
H210220_01_01.JPG,706,962,0.534,27.09,2048x2048,very low detection score; improve lighting; non-frontal or tilted face; image blurry; stabilize camera
H130292_01_01.JPG,-,-,-,32.66,bad,no face detected
H250113_01_01.JPG,651,869,0.794,32.05,2048x2048,acceptable score; frontal & higher res helps; non-frontal or tilted face; image blurry; stabilize camera
H230062.JPG,-,-,-,47.95,bad,no face detected
H150057.JPG,-,-,-,137.25,bad,no face detected
BISK230.png,-,-,-,66.18,bad,no face detected
H250092_01_01.JPG,668,946,0.706,32.8,2048x2048,low score; try frontal face & better lighting; non-frontal or tilted face; image blurry; stabilize camera
H220086.JPG,-,-,-,38.28,bad,no face detected
H130247_01_01.JPG,643,752,0.804,9.37,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H210149_01_01.JPG,743,854,0.688,77.28,2048x2048,low score; try frontal face & better lighting; slightly soft image; avoid motion blur
H220162.JPG,-,-,-,104.77,bad,no face detected
H180064_01_01.JPG,606,759,0.852,36.99,2048x2048,good quality; image blurry; stabilize camera
H250034_01_01.JPG,-,-,-,6.68,bad,no face detected
H180079.JPG,-,-,-,59.66,bad,no face detected
H220197_01_01.JPG,-,-,-,28.89,bad,no face detected
H210253.JPG,-,-,-,114.57,bad,no face detected
H20004300000_01_01.JPG,-,-,-,27.59,bad,no face detected
H230150_01_01.JPG,-,-,-,30.64,bad,no face detected
BISK-F16.png,583,799,0.845,70.65,2048x2048,acceptable score; frontal & higher res helps; non-frontal or tilted face; slightly soft image; avoid motion blur
H230185.JPG,-,-,-,89.83,bad,no face detected
H190005.JPG,-,-,-,387.73,bad,no face detected
H230149.JPG,-,-,-,164.48,bad,no face detected
H210145_01_01.JPG,683,829,0.812,23.13,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H140119.JPG,-,-,-,132.8,bad,no face detected
H170130.JPG,-,-,-,81.33,bad,no face detected
BISK202.png,-,-,-,92.02,bad,no face detected
H200051_01_01.JPG,-,-,-,36.98,bad,no face detected
H290058_01_01.JPG,660,822,0.804,33.29,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H130185.JPG,-,-,-,319.57,bad,no face detected
H220308_01_01.JPG,-,-,-,39.4,bad,no face detected
H230063.JPG,-,-,-,358.78,bad,no face detected
H220268_01_01.JPG,664,850,0.815,95.21,2048x2048,acceptable score; frontal & higher res helps; slightly soft image; avoid motion blur
H230152.JPG,-,-,-,194.26,bad,no face detected
H210009.JPG,-,-,-,153.69,bad,no face detected
H180017.JPG,-,-,-,14.32,bad,no face detected
H210087.JPG,-,-,-,149.06,bad,no face detected
H210221.JPG,-,-,-,226.99,bad,no face detected
H230224.jpg,-,-,-,260.02,bad,no face detected
H230016.JPG,-,-,-,43.77,bad,no face detected
H250096_01_01.JPG,-,-,-,55.86,bad,no face detected
BISK434.JPG,-,-,-,67.05,bad,no face detected
BISK413.png,-,-,-,48.69,bad,no face detected
H170045.JPG,-,-,-,217.59,bad,no face detected
H210238.JPG,-,-,-,165.74,bad,no face detected
BISK367.png,-,-,-,2.04,bad,no face detected
H220106.JPG,-,-,-,193.4,bad,no face detected
H210215.JPG,-,-,-,200.48,bad,no face detected
H210268.JPG,-,-,-,151.86,bad,no face detected
BISK279.png,-,-,-,187.43,bad,no face detected
H170088_01_01.JPG,620,862,0.847,28.0,2048x2048,acceptable score; frontal & higher res helps; non-frontal or tilted face; image blurry; stabilize camera
BISK321.png,-,-,-,149.41,bad,no face detected
H250081_01_01.JPG,580,673,0.851,36.64,1024x1024,good quality; image blurry; stabilize camera
H220023_01_01.JPG,-,-,-,35.84,bad,no face detected
H230121.JPG,-,-,-,65.61,bad,no face detected
H250005.JPG,-,-,-,105.02,bad,no face detected
H220309.JPG,-,-,-,749.7,bad,no face detected
BISK343.png,-,-,-,884.38,bad,no face detected
H160080_01_01.JPG,-,-,-,91.26,bad,no face detected
H210067.JPG,-,-,-,142.58,bad,no face detected
H250004.JPG,-,-,-,117.65,bad,no face detected
H120025.JPG,-,-,-,307.67,bad,no face detected
H210018.JPG,-,-,-,64.8,bad,no face detected
H190043_01_01.JPG,-,-,-,20.37,bad,no face detected
H230090.JPG,-,-,-,111.56,bad,no face detected
H220036_01_01.JPG,-,-,-,12.64,bad,no face detected
H22006700000_01_01.JPG,-,-,-,43.68,bad,no face detected
H210039_01_01.JPG,-,-,-,15.05,bad,no face detected
H130528.JPG,-,-,-,176.73,bad,no face detected
H20007900000_01_01.JPG,-,-,-,51.38,bad,no face detected
H130524.JPG,-,-,-,338.83,bad,no face detected
H210113_01_01.JPG,639,928,0.753,28.69,2048x2048,acceptable score; frontal & higher res helps; non-frontal or tilted face; image blurry; stabilize camera
H200080.JPG,-,-,-,95.43,bad,no face detected
H250085.JPG,-,-,-,316.19,bad,no face detected
H250073.JPG,-,-,-,78.73,bad,no face detected
H230099.JPG,-,-,-,237.47,bad,no face detected
H220163_01_01.JPG,-,-,-,62.12,bad,no face detected
H220004.JPG,-,-,-,34.94,bad,no face detected
H230220.JPG,-,-,-,235.39,bad,no face detected
H220262_01_01.JPG,-,-,-,28.13,bad,no face detected
H210148.JPG,-,-,-,89.21,bad,no face detected
H230204.JPG,-,-,-,132.16,bad,no face detected
H210253_01_01.JPG,679,957,0.6,22.34,2048x2048,low score; try frontal face & better lighting; non-frontal or tilted face; image blurry; stabilize camera
H230076.JPG,-,-,-,105.03,bad,no face detected
H25002000000_01_01.JPG,-,-,-,49.69,bad,no face detected
H170089.JPG,-,-,-,50.49,bad,no face detected
H220045.JPG,-,-,-,170.8,bad,no face detected
BISK384.png,-,-,-,132.1,bad,no face detected
H220066.JPG,-,-,-,53.4,bad,no face detected
H23018100000_01_01.JPG,-,-,-,32.81,bad,no face detected
H170090_01_01.JPG,-,-,-,69.78,bad,no face detected
H210198_01_01.JPG,-,-,-,32.18,bad,no face detected
BISK276.png,-,-,-,95.59,bad,no face detected
H200025.JPG,-,-,-,212.64,bad,no face detected
H210195_01_01.JPG,-,-,-,24.59,bad,no face detected
H250107.jpg,-,-,-,103.01,bad,no face detected
H250063.JPG,-,-,-,233.13,bad,no face detected
H18014300000_01_01.JPG,-,-,-,32.97,bad,no face detected
H220227.JPG,-,-,-,152.82,bad,no face detected
H190009.JPG,-,-,-,224.18,bad,no face detected
H25009000000_01_01.JPG,-,-,-,26.37,bad,no face detected
H210243.JPG,-,-,-,23.97,bad,no face detected
H180118.JPG,-,-,-,35.57,bad,no face detected
BISK381.png,-,-,-,68.7,bad,no face detected
H170004_01_01.JPG,680,771,0.773,63.78,2048x2048,acceptable score; frontal & higher res helps; slightly soft image; avoid motion blur
H210011.JPG,-,-,-,374.41,bad,no face detected
H180035.JPG,-,-,-,596.83,bad,no face detected
H220034.JPG,-,-,-,163.01,bad,no face detected
H190060.JPG,-,-,-,56.07,bad,no face detected
H220036.JPG,-,-,-,14.18,bad,no face detected
H220162_01_01.JPG,709,924,0.648,37.54,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H23007800001_01_01.JPG,-,-,-,29.16,bad,no face detected
H230059_01_01.JPG,-,-,-,8.86,bad,no face detected
H210238_01_01.JPG,682,848,0.813,30.58,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H250051_01_01.JPG,-,-,-,25.18,bad,no face detected
H200123_01_01.JPG,-,-,-,49.37,bad,no face detected
H180090.JPG,-,-,-,63.02,bad,no face detected
BISK291.png,-,-,-,68.92,bad,no face detected
H230107.JPG,-,-,-,141.87,bad,no face detected
H25001700000_01_01.JPG,452,546,0.756,14.51,1024x1024,acceptable score; frontal & higher res helps; image blurry; stabilize camera
BISK372.png,-,-,-,129.73,bad,no face detected
H230120_01_01.JPG,690,933,0.567,25.19,2048x2048,very low detection score; improve lighting; non-frontal or tilted face; image blurry; stabilize camera
H230083.JPG,-,-,-,136.37,bad,no face detected
H250107_01_01.jpg,-,-,-,40.21,bad,no face detected
H180113_01_01.JPG,-,-,-,11.8,bad,no face detected
H250025.JPG,-,-,-,40.49,bad,no face detected
H250068.JPG,-,-,-,201.95,bad,no face detected
H25007300001_01_01.JPG,-,-,-,27.01,bad,no face detected
H123456_2.jpg,-,-,-,201.21,bad,no face detected
H220065.JPG,-,-,-,63.61,bad,no face detected
H220032.JPG,-,-,-,144.11,bad,no face detected
BISK375.png,-,-,-,460.28,bad,no face detected
H180072_01_01.JPG,-,-,-,25.09,bad,no face detected
H210163.JPG,-,-,-,109.65,bad,no face detected
H140188.JPG,-,-,-,209.4,bad,no face detected
BISK271.png,-,-,-,36.82,bad,no face detected
H180027_01_01.JPG,-,-,-,33.01,bad,no face detected
BISK275.png,-,-,-,256.23,bad,no face detected
H220231_01_01.JPG,707,883,0.676,33.78,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H250060.JPG,-,-,-,73.69,bad,no face detected
H230002.JPG,-,-,-,16.56,bad,no face detected
H25002900004_01_01.JPG,-,-,-,50.6,bad,no face detected
H220253_01_01.JPG,703,899,0.742,13.59,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H150010_01_01.JPG,-,-,-,58.28,bad,no face detected
H220093.JPG,-,-,-,204.47,bad,no face detected
BISK416.png,-,-,-,432.12,bad,no face detected
H160059_01_01.JPG,-,-,-,73.2,bad,no face detected
H220259.JPG,-,-,-,83.54,bad,no face detected
H250103_01_01.JPG,-,-,-,23.29,bad,no face detected
H19020300000_01_01.JPG,-,-,-,24.1,bad,no face detected
BISK075.png,-,-,-,151.95,bad,no face detected
H220063_01_01.JPG,671,834,0.754,34.88,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H200078_01_01.JPG,-,-,-,34.77,bad,no face detected
H190080.JPG,-,-,-,328.5,bad,no face detected
H21010700000_01_01.JPG,-,-,-,37.22,bad,no face detected
H210149.JPG,-,-,-,350.48,bad,no face detected
H230105_01_01.JPG,-,-,-,20.72,bad,no face detected
BISK332.png,-,-,-,89.3,bad,no face detected
H170007.jpg,-,-,-,51.26,bad,no face detected
BISK397.png,-,-,-,4.59,bad,no face detected
H140119_01_01.JPG,-,-,-,22.79,bad,no face detected
H230078000001_01_01.JPG,-,-,-,124.38,bad,no face detected
H210092.JPG,-,-,-,49.34,bad,no face detected
H170006_01_01.JPG,-,-,-,29.72,bad,no face detected
H210164.JPG,-,-,-,63.47,bad,no face detected
H160048_01_01.JPG,-,-,-,27.46,bad,no face detected
H210164_01_01.JPG,664,880,0.816,19.59,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H220078_01_01.JPG,-,-,-,34.9,bad,no face detected
H250009.JPG,-,-,-,240.17,bad,no face detected
H210168_01_01.JPG,-,-,-,78.13,bad,no face detected
H220260_01_01.JPG,612,835,0.829,88.73,2048x2048,acceptable score; frontal & higher res helps; non-frontal or tilted face; slightly soft image; avoid motion blur
H17001700000_01_01.JPG,-,-,-,28.09,bad,no face detected
H250025_01_01.JPG,-,-,-,17.83,bad,no face detected
BISK410.png,-,-,-,461.7,bad,no face detected
H220033_01_01.JPG,-,-,-,101.84,bad,no face detected
H18011800000_01_01.JPG,-,-,-,21.47,bad,no face detected
H200050_01_01.JPG,672,838,0.793,52.31,2048x2048,acceptable score; frontal & higher res helps; slightly soft image; avoid motion blur
H210221_01_01.JPG,-,-,-,53.7,bad,no face detected
H230082_01_01.JPG,-,-,-,32.54,bad,no face detected
H190080_01_01.JPG,-,-,-,67.67,bad,no face detected
H25003500000_01_01.JPG,-,-,-,25.72,bad,no face detected
BISK342.png,-,-,-,387.8,bad,no face detected
H220153.JPG,-,-,-,299.77,bad,no face detected
BISK247.png,-,-,-,87.48,bad,no face detected
H250016_01_01.JPG,-,-,-,39.9,bad,no face detected
BISK361.png,-,-,-,118.57,bad,no face detected
H190100_01_01.JPG,660,885,0.725,81.97,2048x2048,low score; try frontal face & better lighting; non-frontal or tilted face; slightly soft image; avoid motion blur
H123456_5.jpg,-,-,-,226.31,bad,no face detected
BISK008.png,-,-,-,492.0,bad,no face detected
BISK222.png,-,-,-,56.37,bad,no face detected
BISK204.png,-,-,-,159.82,bad,no face detected
H220149_01_01.JPG,-,-,-,88.86,bad,no face detected
H250007.JPG,-,-,-,171.44,bad,no face detected
H200040.JPG,-,-,-,81.56,bad,no face detected
BISK033.png,-,-,-,169.11,bad,no face detected
H230074.JPG,-,-,-,22.92,bad,no face detected
H160068_01_01.JPG,653,851,0.803,35.71,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H210196_01_01.JPG,590,796,0.877,13.48,2048x2048,good quality; non-frontal or tilted face; image blurry; stabilize camera
H22022700000_01_01.JPG,613,785,0.854,41.04,2048x2048,good quality; image blurry; stabilize camera
H170001_01_01.JPG,-,-,-,56.72,bad,no face detected
H250095.JPG,-,-,-,105.01,bad,no face detected
H170094.JPG,-,-,-,121.64,bad,no face detected
H220041_01_01.JPG,-,-,-,38.2,bad,no face detected
H25003000000_01_01.JPG,475,591,0.58,76.58,1024x1024,very low detection score; improve lighting; slightly soft image; avoid motion blur
H160011_01_01.JPG,-,-,-,18.41,bad,no face detected
H180143.JPG,-,-,-,56.76,bad,no face detected
H250075_01_01.JPG,689,857,0.749,27.31,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H230139_01_01.JPG,-,-,-,29.22,bad,no face detected
H230148.JPG,-,-,-,15.55,bad,no face detected
H180150_01_01.JPG,706,900,0.619,35.13,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H230100.JPG,-,-,-,71.17,bad,no face detected
H140071_01_01.JPG,-,-,-,29.99,bad,no face detected
H220251_01_01.JPG,589,746,0.83,28.08,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H220263_01_01.JPG,-,-,-,47.78,bad,no face detected
H250042_01_01.JPG,633,863,0.857,56.11,2048x2048,good quality; non-frontal or tilted face; slightly soft image; avoid motion blur
H180050.jpg,-,-,-,122.8,bad,no face detected
H19005100000_01_01.JPG,-,-,-,25.8,bad,no face detected
H210063_01_01.JPG,717,934,0.616,17.27,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H230205.JPG,-,-,-,178.23,bad,no face detected
BISK434.png,-,-,-,123.45,bad,no face detected
BISK394.png,-,-,-,146.12,bad,no face detected
H120081.JPG,-,-,-,12.08,bad,no face detected
H220217.JPG,-,-,-,452.52,bad,no face detected
BISK246.png,-,-,-,65.15,bad,no face detected
BISK297.png,-,-,-,181.51,bad,no face detected
H210166.JPG,-,-,-,102.39,bad,no face detected
H220277.JPG,-,-,-,17.36,bad,no face detected
H230145.JPG,-,-,-,213.66,bad,no face detected
H200079.JPG,-,-,-,81.51,bad,no face detected
H220308.JPG,-,-,-,116.27,bad,no face detected
H210226.JPG,-,-,-,10.68,bad,no face detected
H230234.JPG,-,-,-,70.69,bad,no face detected
H123456_4.jpg,-,-,-,148.24,bad,no face detected
H220153_01_01.JPG,645,921,0.668,47.5,2048x2048,low score; try frontal face & better lighting; non-frontal or tilted face; image blurry; stabilize camera
H250100.JPG,-,-,-,104.79,bad,no face detected
H200081.JPG,-,-,-,126.28,bad,no face detected
BISK399.png,-,-,-,123.17,bad,no face detected
H190196.JPG,-,-,-,93.19,bad,no face detected
H180029_01_01.JPG,-,-,-,12.98,bad,no face detected
H25001900000_01_01.JPG,-,-,-,31.46,bad,no face detected
H170164_01_01.JPG,727,910,0.63,37.4,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H170090.JPG,-,-,-,284.6,bad,no face detected
H230216.JPG,-,-,-,96.91,bad,no face detected
H18007500000_01_01.JPG,-,-,-,19.36,bad,no face detected
H230102_01_01.JPG,-,-,-,55.79,bad,no face detected
H200015_01_01.jpg,-,-,-,76.49,bad,no face detected
H230092.JPG,-,-,-,46.68,bad,no face detected
H230016_01_01.JPG,696,875,0.689,15.27,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H19015600000_01_01.JPG,-,-,-,24.7,bad,no face detected
H170164.JPG,-,-,-,95.12,bad,no face detected
H230026.JPG,-,-,-,215.84,bad,no face detected
H250097.JPG,-,-,-,263.27,bad,no face detected
H160134.JPG,-,-,-,204.44,bad,no face detected
H230226_01_01.jpg,472,610,0.85,22.24,1024x1024,good quality; image blurry; stabilize camera
H230025.JPG,-,-,-,269.37,bad,no face detected
H250013.JPG,-,-,-,55.6,bad,no face detected
H170017.JPG,-,-,-,107.21,bad,no face detected
H170025_01_01.JPG,-,-,-,19.45,bad,no face detected
H150072.JPG,-,-,-,119.53,bad,no face detected
H220063.JPG,-,-,-,168.74,bad,no face detected
H230178.JPG,-,-,-,300.08,bad,no face detected
H123456_7.jpg,-,-,-,189.32,bad,no face detected
H220284_01_01.JPG,648,730,0.75,34.6,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H210159.JPG,-,-,-,128.86,bad,no face detected
H180044.JPG,-,-,-,191.89,bad,no face detected
H230002_01_01.JPG,-,-,-,9.72,bad,no face detected
H250051.JPG,-,-,-,128.77,bad,no face detected
H180091.JPG,-,-,-,154.35,bad,no face detected
H22004000000_01_01.JPG,-,-,-,23.89,bad,no face detected
BISK429.png,-,-,-,89.22,bad,no face detected
H210115_01_01.JPG,605,773,0.843,28.79,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H250036_01_01.JPG,646,900,0.795,35.33,2048x2048,acceptable score; frontal & higher res helps; non-frontal or tilted face; image blurry; stabilize camera
BISK177.png,-,-,-,105.4,bad,no face detected
H220014_01_01.JPG,-,-,-,74.62,bad,no face detected
H230100_01_01.JPG,702,883,0.662,27.66,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H250067.JPG,-,-,-,199.48,bad,no face detected
H220164_01_01.JPG,579,805,0.871,160.21,2048x2048,good quality; non-frontal or tilted face; sharp image
H230043.JPG,-,-,-,95.8,bad,no face detected
H21014800000_01_01.JPG,-,-,-,36.93,bad,no face detected
H230014.JPG,-,-,-,187.12,bad,no face detected
H230063_01_01.JPG,483,545,0.621,82.47,1024x1024,low score; try frontal face & better lighting; slightly soft image; avoid motion blur
H190005_01_01.JPG,664,924,0.742,75.5,2048x2048,low score; try frontal face & better lighting; non-frontal or tilted face; slightly soft image; avoid motion blur
H150080.JPG,-,-,-,144.62,bad,no face detected
H230094_01_01.JPG,-,-,-,26.39,bad,no face detected
H210126.JPG,-,-,-,135.53,bad,no face detected
H150010.JPG,-,-,-,211.17,bad,no face detected
H220103_01_01.JPG,731,860,0.705,23.99,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H220273_01_01.JPG,-,-,-,89.49,bad,no face detected
H230179_01_01.JPG,-,-,-,115.3,bad,no face detected
H250089_01_01.JPG,537,708,0.778,17.56,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H230178_01_01.JPG,695,837,0.754,127.75,2048x2048,acceptable score; frontal & higher res helps; sharp image
H210009_01_01.JPG,-,-,-,40.02,bad,no face detected
BISK402.png,-,-,-,58.42,bad,no face detected
