filename,face_w,face_h,score,sharpness,recommended_det_set,hint
H230138.JPG,-,-,-,178.71,bad,no face detected
H200078.JPG,-,-,-,110.46,bad,no face detected
BISK351.png,-,-,-,333.94,bad,no face detected
H230008.JPG,-,-,-,128.36,bad,no face detected
H230011.JPG,-,-,-,403.26,bad,no face detected
H180051.jpg,-,-,-,17.46,bad,no face detected
H21008800000_01_01.JPG,-,-,-,15.42,bad,no face detected
H160059.JPG,-,-,-,216.28,bad,no face detected
H220159.JPG,-,-,-,88.97,bad,no face detected
H250019.JPG,-,-,-,91.22,bad,no face detected
H220032_01_01.JPG,686,856,0.784,37.37,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H230216_01_01.JPG,697,902,0.689,31.28,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H230013.JPG,-,-,-,118.28,bad,no face detected
H210117_01_01.JPG,-,-,-,50.38,bad,no face detected
H210096.JPG,-,-,-,134.81,bad,no face detected
H250103.JPG,-,-,-,90.5,bad,no face detected
H230132.JPG,-,-,-,167.96,bad,no face detected
H250048.JPG,-,-,-,406.24,bad,no face detected
BISK368.png,-,-,-,218.62,bad,no face detected
H180035_01_01.JPG,667,941,0.736,112.47,2048x2048,low score; try frontal face & better lighting; non-frontal or tilted face; sharp image
H200082.jpg,-,-,-,36.33,bad,no face detected
H220011_01_01.JPG,719,961,0.588,37.61,2048x2048,very low detection score; improve lighting; non-frontal or tilted face; image blurry; stabilize camera
H210262_01_01.JPG,692,857,0.78,94.46,2048x2048,acceptable score; frontal & higher res helps; slightly soft image; avoid motion blur
H220107.JPG,-,-,-,211.64,bad,no face detected
H220106_01_01.JPG,600,813,0.855,33.25,2048x2048,good quality; non-frontal or tilted face; image blurry; stabilize camera
H230020_01_01.JPG,-,-,-,40.94,bad,no face detected
H190088_01_01.JPG,673,926,0.689,82.15,2048x2048,low score; try frontal face & better lighting; non-frontal or tilted face; slightly soft image; avoid motion blur
H230101.JPG,-,-,-,94.53,bad,no face detected
H130472.JPG,-,-,-,118.07,bad,no face detected
BISK433.png,-,-,-,410.29,bad,no face detected
BISK035.png,-,-,-,76.23,bad,no face detected
H250094.JPG,-,-,-,231.79,bad,no face detected
H200121.JPG,-,-,-,298.08,bad,no face detected
BISK232.png,-,-,-,33.28,bad,no face detected
H250043_01_01.JPG,-,-,-,25.22,bad,no face detected
H250026.JPG,-,-,-,71.71,bad,no face detected
H220159_01_01.JPG,-,-,-,30.98,bad,no face detected
H170129_01_01.JPG,-,-,-,109.67,bad,no face detected
H22018000000_01_01.JPG,-,-,-,36.16,bad,no face detected
H210177.JPG,-,-,-,85.57,bad,no face detected
H220226.JPG,-,-,-,49.38,bad,no face detected
H230066.JPG,-,-,-,178.44,bad,no face detected
H130377.JPG,-,-,-,261.71,bad,no face detected
H180051_01_01.jpg,-,-,-,17.72,bad,no face detected
H210182.JPG,-,-,-,37.15,bad,no face detected
H220018_01_01.JPG,700,851,0.775,37.33,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H210058_01_01.JPG,749,899,0.526,30.77,2048x2048,very low detection score; improve lighting; image blurry; stabilize camera
H190138.JPG,-,-,-,126.16,bad,no face detected
H200069_01_01.JPG,716,863,0.737,55.97,2048x2048,low score; try frontal face & better lighting; slightly soft image; avoid motion blur
H210085.JPG,-,-,-,149.7,bad,no face detected
H230017.JPG,-,-,-,168.07,bad,no face detected
H230151_01_01.JPG,-,-,-,43.78,bad,no face detected
H250116_01_01.JPG,-,-,-,41.0,bad,no face detected
H210199.JPG,-,-,-,259.87,bad,no face detected
H230042.JPG,-,-,-,102.0,bad,no face detected
BISK431.JPG,754,880,0.507,20.35,2048x2048,very low detection score; improve lighting; image blurry; stabilize camera
H190052.JPG,-,-,-,66.18,bad,no face detected
H230070.JPG,-,-,-,49.36,bad,no face detected
H210198.JPG,-,-,-,80.8,bad,no face detected
H230162.JPG,-,-,-,38.28,bad,no face detected
H250116.JPG,-,-,-,101.84,bad,no face detected
BISK433.JPG,-,-,-,167.65,bad,no face detected
H200080_01_01.JPG,-,-,-,28.84,bad,no face detected
H230105.JPG,-,-,-,65.68,bad,no face detected
H220279_01_01.JPG,-,-,-,20.45,bad,no face detected
H230001.jpg,-,-,-,18.26,bad,no face detected
H230157_01_01.JPG,-,-,-,47.21,bad,no face detected
H170131_01_01.JPG,231,248,0.576,53.41,640x640,very low detection score; improve lighting; slightly soft image; avoid motion blur
H230153.JPG,-,-,-,97.4,bad,no face detected
H130579_01_01.JPG,681,808,0.774,38.42,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H210249_01_01.JPG,-,-,-,44.37,bad,no face detected
BISK421.png,-,-,-,93.78,bad,no face detected
H210058.JPG,-,-,-,113.38,bad,no face detected
H220309_01_01.JPG,-,-,-,289.6,bad,no face detected
H210110_01_01.JPG,662,875,0.791,59.46,2048x2048,acceptable score; frontal & higher res helps; slightly soft image; avoid motion blur
H220130.JPG,-,-,-,88.47,bad,no face detected
H210168.JPG,-,-,-,166.71,bad,no face detected
H25007100000_01_01.JPG,496,545,0.57,14.01,1024x1024,very low detection score; improve lighting; image blurry; stabilize camera
H130579.JPG,-,-,-,145.92,bad,no face detected
H250010.JPG,-,-,-,107.25,bad,no face detected
H130247.JPG,-,-,-,13.1,bad,no face detected
H21019400000_01_01.JPG,-,-,-,26.92,bad,no face detected
H220179.JPG,-,-,-,303.31,bad,no face detected
H25000600000_01_01.JPG,-,-,-,91.71,bad,no face detected
BISK395.png,-,-,-,45.11,bad,no face detected
H170055_01_01.JPG,-,-,-,75.72,bad,no face detected
H230151.JPG,-,-,-,167.93,bad,no face detected
H140209_01_01.JPG,625,854,0.824,32.75,2048x2048,acceptable score; frontal & higher res helps; non-frontal or tilted face; image blurry; stabilize camera
H220133_01_01.JPG,-,-,-,48.73,bad,no face detected
H230150.JPG,-,-,-,108.59,bad,no face detected
H220095.JPG,-,-,-,120.59,bad,no face detected
H250050.JPG,-,-,-,408.33,bad,no face detected
H220015.JPG,-,-,-,236.47,bad,no face detected
H250091_01_01.JPG,-,-,-,19.17,bad,no face detected
H200042.JPG,-,-,-,34.61,bad,no face detected
H220047.JPG,-,-,-,208.99,bad,no face detected
H19006000000_01_01.JPG,-,-,-,22.55,bad,no face detected
H19000800000_01_01.JPG,-,-,-,27.34,bad,no face detected
H220124.JPG,-,-,-,285.05,bad,no face detected
BISK383.png,-,-,-,82.59,bad,no face detected
H160042.JPG,-,-,-,317.92,bad,no face detected
BISK432.JPG,-,-,-,60.18,bad,no face detected
H190186.JPG,-,-,-,171.45,bad,no face detected
H230131.JPG,-,-,-,17.55,bad,no face detected
H170148_01_01.JPG,-,-,-,23.95,bad,no face detected
H200008_01_01.JPG,-,-,-,27.56,bad,no face detected
H210087_01_01.JPG,609,783,0.853,50.26,2048x2048,good quality; slightly soft image; avoid motion blur
H220062_01_01.JPG,-,-,-,109.45,bad,no face detected
H230088.JPG,-,-,-,21.35,bad,no face detected
H250070_01_01.JPG,674,920,0.776,38.72,2048x2048,acceptable score; frontal & higher res helps; non-frontal or tilted face; image blurry; stabilize camera
H210192_01_01.JPG,733,906,0.504,29.75,2048x2048,very low detection score; improve lighting; image blurry; stabilize camera
H210144_01_01.JPG,670,932,0.68,38.33,2048x2048,low score; try frontal face & better lighting; non-frontal or tilted face; image blurry; stabilize camera
H220065_01_01.JPG,-,-,-,29.27,bad,no face detected
H220155_01_01.JPG,-,-,-,30.07,bad,no face detected
H250002_01_01.JPG,733,917,0.588,32.55,2048x2048,very low detection score; improve lighting; image blurry; stabilize camera
H25002900000_01_01.JPG,492,573,0.541,30.5,1024x1024,very low detection score; improve lighting; image blurry; stabilize camera
BISK134.png,-,-,-,84.52,bad,no face detected
H190018_01_01.jpg,-,-,-,108.09,bad,no face detected
H220264.JPG,-,-,-,120.7,bad,no face detected
H180053_01_01.JPG,-,-,-,6.61,bad,no face detected
H220011.JPG,-,-,-,101.6,bad,no face detected
H210181.JPG,-,-,-,154.03,bad,no face detected
H250093.JPG,-,-,-,190.8,bad,no face detected
H210217_01_01.JPG,-,-,-,42.14,bad,no face detected
H290058.JPG,-,-,-,145.11,bad,no face detected
H180150.JPG,-,-,-,136.62,bad,no face detected
H210226_01_01.JPG,-,-,-,7.82,bad,no face detected
H180027.JPG,-,-,-,122.54,bad,no face detected
H210250_01_01.JPG,721,893,0.671,102.98,2048x2048,low score; try frontal face & better lighting; sharp image
H220066_01_01.JPG,711,775,0.733,25.17,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H230041.JPG,-,-,-,162.96,bad,no face detected
H230037.JPG,-,-,-,156.96,bad,no face detected
H250101_01_01.JPG,683,853,0.757,31.09,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H230058_01_01.JPG,-,-,-,22.51,bad,no face detected
H220085_01_01.JPG,697,863,0.761,32.83,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H230148_01_01.JPG,-,-,-,9.48,bad,no face detected
H200076.JPG,-,-,-,51.78,bad,no face detected
H20006200000_01_01.JPG,-,-,-,27.81,bad,no face detected
H220305.JPG,-,-,-,30.0,bad,no face detected
H22006800000_01_01.JPG,-,-,-,22.25,bad,no face detected
BISK025.png,-,-,-,29.95,bad,no face detected
BISK431.png,755,875,0.504,44.09,2048x2048,very low detection score; improve lighting; image blurry; stabilize camera
H220277_01_01.JPG,-,-,-,10.05,bad,no face detected
H230102.JPG,-,-,-,129.99,bad,no face detected
BISK-F15.png,-,-,-,49.16,bad,no face detected
H160048.JPG,-,-,-,44.31,bad,no face detected
H220305_01_01.JPG,-,-,-,17.55,bad,no face detected
H190196_01_01.JPG,-,-,-,84.65,bad,no face detected
BISK338.png,-,-,-,283.33,bad,no face detected
H210241.JPG,-,-,-,179.53,bad,no face detected
H170088.JPG,-,-,-,103.46,bad,no face detected
BISK266.png,-,-,-,81.07,bad,no face detected
H190045.JPG,-,-,-,53.84,bad,no face detected
H250070.JPG,-,-,-,284.28,bad,no face detected
H250033_01_01.JPG,687,870,0.72,39.29,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H180021_01_01.JPG,-,-,-,13.69,bad,no face detected
H140011.JPG,-,-,-,45.51,bad,no face detected
H25005900000_01_01.JPG,-,-,-,19.46,bad,no face detected
BISK110.png,-,-,-,138.18,bad,no face detected
H220062.JPG,-,-,-,309.13,bad,no face detected
BISK007.png,-,-,-,231.9,bad,no face detected
H200086.jpg,-,-,-,7.78,bad,no face detected
H250053_01_01.JPG,-,-,-,11.53,bad,no face detected
BISK053.png,-,-,-,125.63,bad,no face detected
H230195_01_01.JPG,467,580,0.685,20.21,1024x1024,low score; try frontal face & better lighting; image blurry; stabilize camera
H250055_01_01.JPG,-,-,-,25.6,bad,no face detected
H210115.JPG,-,-,-,108.01,bad,no face detected
H210180.JPG,-,-,-,47.13,bad,no face detected
BISK170.png,-,-,-,53.93,bad,no face detected
H210026.JPG,-,-,-,52.96,bad,no face detected
H210012.JPG,-,-,-,181.06,bad,no face detected
H210192.JPG,-,-,-,70.67,bad,no face detected
H250111.JPG,-,-,-,28.89,bad,no face detected
H230154_01_01.JPG,739,877,0.596,36.84,2048x2048,very low detection score; improve lighting; image blurry; stabilize camera
H250055.JPG,-,-,-,112.62,bad,no face detected
H220102_01_01.JPG,-,-,-,18.69,bad,no face detected
H220306_01_01.JPG,660,803,0.824,29.2,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H210067_01_01.JPG,-,-,-,66.75,bad,no face detected
H250086.JPG,-,-,-,9.93,bad,no face detected
H250092.JPG,-,-,-,117.68,bad,no face detected
H250046.JPG,-,-,-,180.88,bad,no face detected
H220260.JPG,-,-,-,179.7,bad,no face detected
H200001_01_01.JPG,-,-,-,31.27,bad,no face detected
BISK385.png,-,-,-,112.12,bad,no face detected
H210107.JPG,-,-,-,109.85,bad,no face detected
H180026.JPG,-,-,-,52.66,bad,no face detected
H250003.JPG,-,-,-,72.13,bad,no face detected
H210110.JPG,-,-,-,357.53,bad,no face detected
H180050_01_01.jpg,-,-,-,146.59,bad,no face detected
H180105_01_01.JPG,-,-,-,33.33,bad,no face detected
H210181_01_01.JPG,-,-,-,47.67,bad,no face detected
H19003700000_01_01.JPG,-,-,-,24.4,bad,no face detected
H230106_01_01.JPG,-,-,-,25.36,bad,no face detected
H210194.JPG,-,-,-,110.05,bad,no face detected
H220180.JPG,-,-,-,227.17,bad,no face detected
H160024.JPG,-,-,-,159.87,bad,no face detected
H230169.JPG,-,-,-,177.46,bad,no face detected
H220130_01_01.JPG,-,-,-,34.57,bad,no face detected
H250100_01_01.JPG,-,-,-,34.24,bad,no face detected
H180032.JPG,-,-,-,147.2,bad,no face detected
H160133.JPG,-,-,-,181.06,bad,no face detected
H210093_01_01.JPG,735,897,0.621,43.97,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H250087.JPG,-,-,-,123.76,bad,no face detected
H230131_01_01.JPG,-,-,-,13.86,bad,no face detected
H250066_01_01.JPG,-,-,-,77.53,bad,no face detected
H200057.JPG,-,-,-,267.35,bad,no face detected
H220092_01_01.JPG,-,-,-,74.91,bad,no face detected
H230058.JPG,-,-,-,55.8,bad,no face detected
H220209.JPG,-,-,-,191.91,bad,no face detected
H220093_01_01.JPG,-,-,-,59.59,bad,no face detected
BISK310.png,-,-,-,46.39,bad,no face detected
H140189.JPG,-,-,-,181.67,bad,no face detected
H230170.JPG,-,-,-,165.94,bad,no face detected
H170130_01_01.JPG,665,866,0.797,25.21,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
BISK382.png,-,-,-,22.36,bad,no face detected
H250002.JPG,-,-,-,100.61,bad,no face detected
H230076_01_01.JPG,-,-,-,29.59,bad,no face detected
H220012.JPG,-,-,-,157.03,bad,no face detected
BISK414.png,-,-,-,216.66,bad,no face detected
H170139.JPG,-,-,-,146.84,bad,no face detected
H130472_01_01.JPG,-,-,-,34.15,bad,no face detected
BISK363.png,-,-,-,177.28,bad,no face detected
H230065.JPG,-,-,-,79.84,bad,no face detected
H180103_01_01.JPG,-,-,-,42.91,bad,no face detected
BISK293.png,-,-,-,74.98,bad,no face detected
H230015_01_01.JPG,-,-,-,55.07,bad,no face detected
H140190_01_01.JPG,-,-,-,25.81,bad,no face detected
H230095.JPG,-,-,-,108.61,bad,no face detected
H230132_01_01.JPG,-,-,-,43.2,bad,no face detected
H220201.JPG,-,-,-,74.56,bad,no face detected
H23023400000_01_01.JPG,-,-,-,32.83,bad,no face detected
H220253.JPG,-,-,-,25.6,bad,no face detected
H190120.JPG,-,-,-,17.56,bad,no face detected
H220009.JPG,-,-,-,120.68,bad,no face detected
H18015600000_01_01.JPG,-,-,-,24.28,bad,no face detected
H170002_01_01.JPG,707,918,0.54,73.71,2048x2048,very low detection score; improve lighting; slightly soft image; avoid motion blur
BISK-F07.png,-,-,-,172.7,bad,no face detected
H200033.JPG,-,-,-,132.87,bad,no face detected
H250118_01_01.jpg,613,827,0.82,33.31,2048x2048,acceptable score; frontal & higher res helps; non-frontal or tilted face; image blurry; stabilize camera
H220044_01_01.JPG,-,-,-,20.14,bad,no face detected
H230087_01_01.JPG,-,-,-,54.83,bad,no face detected
H23004800000_01_01.JPG,-,-,-,18.96,bad,no face detected
BISK380.png,-,-,-,134.29,bad,no face detected
H200013_01_01.JPG,-,-,-,71.42,bad,no face detected
H250061.JPG,-,-,-,23.16,bad,no face detected
H220107_01_01.JPG,555,774,0.876,46.14,2048x2048,good quality; non-frontal or tilted face; image blurry; stabilize camera
H150104_01_01.JPG,-,-,-,36.35,bad,no face detected
H250030.JPG,-,-,-,267.62,bad,no face detected
H210017_01_01.JPG,-,-,-,36.24,bad,no face detected
H220068.JPG,-,-,-,51.61,bad,no face detected
H230119.JPG,-,-,-,125.45,bad,no face detected
H210013.JPG,-,-,-,81.7,bad,no face detected
H210242_01_01.JPG,-,-,-,46.97,bad,no face detected
H230008_01_01.JPG,-,-,-,37.07,bad,no face detected
H220192.JPG,-,-,-,91.85,bad,no face detected
H22025900000_01_01.JPG,-,-,-,29.84,bad,no face detected
H22000400000_01_01.JPG,-,-,-,19.3,bad,no face detected
H250082.JPG,-,-,-,158.56,bad,no face detected
BISK148.png,-,-,-,222.33,bad,no face detected
H180032_01_01.JPG,-,-,-,45.62,bad,no face detected
H230149_01_01.JPG,700,963,0.547,52.97,2048x2048,very low detection score; improve lighting; non-frontal or tilted face; slightly soft image; avoid motion blur
H230181.JPG,-,-,-,65.64,bad,no face detected
H200024_01_01.JPG,733,918,0.592,31.24,2048x2048,very low detection score; improve lighting; image blurry; stabilize camera
H120081_01_01.JPG,-,-,-,8.04,bad,no face detected
BISK388.png,-,-,-,96.12,bad,no face detected
H230007.JPG,-,-,-,292.15,bad,no face detected
H25006700001_01_01.JPG,-,-,-,160.28,bad,no face detected
H220025_01_01.JPG,-,-,-,39.84,bad,no face detected
BISK348.png,-,-,-,336.1,bad,no face detected
H22016800000_01_01.JPG,-,-,-,28.55,bad,no face detected
H230137.JPG,-,-,-,170.44,bad,no face detected
H140071.JPG,-,-,-,78.4,bad,no face detected
H250076_01_01.JPG,-,-,-,57.28,bad,no face detected
H180044_01_01.JPG,-,-,-,41.76,bad,no face detected
H210195.JPG,-,-,-,81.02,bad,no face detected
H230120.JPG,-,-,-,78.22,bad,no face detected
H220155.JPG,-,-,-,68.01,bad,no face detected
H250059.JPG,-,-,-,44.77,bad,no face detected
H190079_01_01.JPG,-,-,-,69.24,bad,no face detected
H210166_01_01.JPG,-,-,-,28.5,bad,no face detected
H230119_01_01.JPG,654,856,0.804,34.45,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H250004_01_01.JPG,-,-,-,30.28,bad,no face detected
H210237_01_01.JPG,-,-,-,42.28,bad,no face detected
H25002900007_01_01.JPG,-,-,-,68.72,bad,no face detected
H220009_01_01.JPG,-,-,-,26.72,bad,no face detected
H220002.JPG,-,-,-,85.73,bad,no face detected
H230096.JPG,-,-,-,135.2,bad,no face detected
H230092_01_01.JPG,-,-,-,23.32,bad,no face detected
H250041.JPG,-,-,-,46.01,bad,no face detected
BISK428.png,-,-,-,146.11,bad,no face detected
H250079_01_01.JPG,-,-,-,29.62,bad,no face detected
H200016_01_01.JPG,619,754,0.806,84.14,2048x2048,acceptable score; frontal & higher res helps; slightly soft image; avoid motion blur
H130471.JPG,-,-,-,153.14,bad,no face detected
H230177.JPG,-,-,-,46.5,bad,no face detected
H140235_01_01.JPG,647,873,0.806,39.87,2048x2048,acceptable score; frontal & higher res helps; non-frontal or tilted face; image blurry; stabilize camera
H19009800000_01_01.JPG,-,-,-,23.74,bad,no face detected
H23006200000_01_01.JPG,-,-,-,24.37,bad,no face detected
H250047_01_01.JPG,684,842,0.735,27.24,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H160022.JPG,-,-,-,257.61,bad,no face detected
H250028.JPG,-,-,-,46.63,bad,no face detected
H180129.JPG,-,-,-,99.95,bad,no face detected
H210215_01_01.JPG,667,877,0.735,40.02,2048x2048,low score; try frontal face & better lighting; image blurry; stabilize camera
H220047_01_01.JPG,-,-,-,49.74,bad,no face detected
H250033.JPG,-,-,-,172.38,bad,no face detected
H220015_01_01.JPG,-,-,-,66.18,bad,no face detected
BISK407.png,-,-,-,244.53,bad,no face detected
H230205_01_01.JPG,-,-,-,59.47,bad,no face detected
BISK430.png,-,-,-,745.02,bad,no face detected
H13018_01_01.JPG,744,912,0.516,76.02,2048x2048,very low detection score; improve lighting; slightly soft image; avoid motion blur
H180142.JPG,-,-,-,142.44,bad,no face detected
H160156.JPG,-,-,-,68.38,bad,no face detected
H210125.JPG,-,-,-,246.06,bad,no face detected
H220258.JPG,-,-,-,76.24,bad,no face detected
H210160.JPG,-,-,-,24.67,bad,no face detected
H20005500000_01_01.JPG,-,-,-,33.47,bad,no face detected
H230143.JPG,-,-,-,109.85,bad,no face detected
H210237.JPG,-,-,-,140.72,bad,no face detected
H220085.JPG,-,-,-,163.04,bad,no face detected
H210262.JPG,-,-,-,352.12,bad,no face detected
H220034_01_01.JPG,650,778,0.808,35.4,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H25001200000_01_01.JPG,-,-,-,27.69,bad,no face detected
H200062.JPG,-,-,-,98.32,bad,no face detected
H19013800000_01_01.JPG,-,-,-,25.63,bad,no face detected
H210252.JPG,-,-,-,42.14,bad,no face detected
BISK396.png,-,-,-,47.79,bad,no face detected
H123456_3.jpg,-,-,-,91.39,bad,no face detected
BISK196.png,-,-,-,80.13,bad,no face detected
H230020.JPG,-,-,-,141.72,bad,no face detected
H230094.JPG,-,-,-,82.33,bad,no face detected
H150080_01_01.JPG,699,902,0.597,40.51,2048x2048,very low detection score; improve lighting; image blurry; stabilize camera
H210014.JPG,-,-,-,123.79,bad,no face detected
H190053_01_01.JPG,-,-,-,27.99,bad,no face detected
BISK392.png,-,-,-,79.55,bad,no face detected
BISK305.png,-,-,-,418.39,bad,no face detected
H220163.JPG,-,-,-,194.07,bad,no face detected
H220168.JPG,-,-,-,70.73,bad,no face detected
barza.png,-,-,-,37.51,bad,no face detected
H210139.JPG,-,-,-,106.58,bad,no face detected
H210199_01_01.JPG,-,-,-,50.62,bad,no face detected
H180075.JPG,-,-,-,44.69,bad,no face detected
H220012_01_01.JPG,-,-,-,50.88,bad,no face detected
H210017.JPG,-,-,-,118.25,bad,no face detected
H250078.JPG,-,-,-,74.32,bad,no face detected
H160143.JPG,-,-,-,256.81,bad,no face detected
H230089.JPG,-,-,-,322.96,bad,no face detected
H250065.JPG,-,-,-,67.04,bad,no face detected
H170103_01_01.JPG,703,827,0.804,26.94,2048x2048,acceptable score; frontal & higher res helps; image blurry; stabilize camera
H230175.JPG,-,-,-,227.22,bad,no face detected
H220033.JPG,-,-,-,284.88,bad,no face detected
H210022.JPG,-,-,-,141.03,bad,no face detected
